Frame,Keypoint,X_mm,Y_mm,Z_mm
636,15,-2012.2331429133,4475.46651440294,139.175086903967
636,16,-1665.98728550241,4707.7586674195,-95.9873086426332
636,17,-2072.15867574492,4491.73110376355,-92.3585439827393
636,19,-2086.48982369696,4483.83836720838,-164.186680977618
636,20,-1674.94701932652,4696.23215170838,-171.188568760065
636,21,-2065.60703119438,4483.86650864325,-166.786317078443
636,22,-1680.25202925365,4685.49723398601,-147.401883497231
636,23,-2050.81989311761,4489.07094906137,-141.596249811593
636,24,-1768.96884794797,4629.92695216632,-80.2941306001899
636,25,-1925.06293728669,4544.36110732449,-75.8476101877905
636,27,-1912.20237049152,4575.27393891822,-451.138808179784
636,33,-1856.90116942776,4507.29497278469,-905.495699085827
637,1,-1781.94545373893,4491.485044016,502.18565370995
637,2,-1768.68099296698,4501.91789916813,538.241014336713
637,3,-1759.61442759734,4508.06119641688,538.738711686794
637,4,-1751.06868890004,4514.53224553347,538.610316667408
637,5,-1794.47324615467,4490.50887666184,539.14953941614
637,6,-1803.80459817917,4487.98983743968,540.569979783825
637,7,-1814.75793425431,4486.7122828369,542.209081764395
637,8,-1758.97270693908,4558.38923895679,537.003709711499
637,9,-1858.8728456221,4527.75951106882,541.548312575111
637,10,-1779.47539283775,4519.37378086267,478.363697714964
637,11,-1810.02370721026,4510.43992585356,478.238371311439
637,13,-1968.15026038085,4507.34439181564,389.274430897204
637,14,-1690.26604055118,4699.38917466022,123.151287081717
637,15,-2011.0132874821,4473.69837184561,140.088964090458
637,16,-1664.39386206233,4708.18962845288,-97.005524392709
637,17,-2062.03516620927,4494.25202950222,-92.8123064979365
637,19,-2074.40620220079,4487.16397660716,-164.052576167225
637,20,-1672.5929546532,4696.11993567055,-172.002815840097
637,21,-2052.65950159791,4485.48864451481,-166.624807443777
637,22,-1678.80901080569,4686.04657315385,-147.687888366535
637,23,-2039.75555519586,4490.2696357232,-141.618883354515
637,24,-1770.07134671243,4633.84306007795,-77.7063602041022
637,25,-1924.72073078257,4547.06414221672,-73.9750802711795
637,33,-1863.15050078096,4515.06052520664,-908.020927936301
638,1,-1781.30767961872,4491.20901447159,501.753216007254
638,2,-1768.08037137945,4501.87359703593,538.189108431537
638,3,-1759.31771263562,4508.57317246487,538.791429894917
638,4,-1750.83783709872,4515.25491378212,538.923005333811
638,5,-1793.79850347843,4490.61125559673,538.616999046265
638,6,-1803.11687412162,4488.30085904024,539.870453685403
638,7,-1813.93167126758,4487.11299749128,541.330753355649
638,8,-1758.21554355753,4558.85590224057,538.605070165118
638,9,-1856.16610941679,4525.72535011906,541.204248912672
638,10,-1778.13863773392,4518.6624048951,478.377891866373
638,11,-1808.63009235789,4510.53713740198,478.008367507218
638,13,-1966.83310301764,4506.33535876917,390.486163685277
638,14,-1691.06154387079,4702.58842079073,123.569640436808
638,15,-2012.11947401056,4476.93408796571,143.688496103024
638,16,-1663.10367946206,4707.74400854994,-97.7423338546093
638,17,-2054.00614198312,4492.42007076587,-92.501533189185
638,19,-2067.11658108588,4488.49207349696,-163.829378047942
638,20,-1671.35437724387,4696.39368658611,-172.692341320484
638,21,-2045.86132455,4488.30057572964,-166.48859539146
638,22,-1678.26977062362,4687.11777759341,-148.051093976503
638,23,-2033.81422787541,4492.62714445109,-141.573114913145
638,24,-1771.53219336986,4639.38341315624,-77.0503449803838
638,25,-1923.69651583998,4547.05642063685,-73.2528985212072
638,33,-1867.57807383635,4519.27821461642,-909.496270589532
639,1,-1783.26894872075,4496.47306077465,502.835618996604
639,2,-1770.51044974909,4508.36136099957,539.452247181799
639,3,-1761.65966383157,4514.88222780148,540.210561823945
639,4,-1753.54612307935,4522.67955216036,540.666368712561
639,5,-1794.92313308476,4493.82390344341,539.410807246169
639,6,-1803.13943176607,4489.03712192127,540.368353874161
639,7,-1813.46118677558,4487.18249860551,541.836203379797
639,8,-1760.26975832619,4566.15765139048,539.98115323279
639,9,-1854.70966631814,4525.20305877998,542.331348770032
639,10,-1777.37380741353,4518.59623529166,479.726823922244
639,11,-1807.74109319824,4510.83828820762,478.474190879519
639,13,-1960.05406000619,4500.68236970742,386.840934502031
639,15,-2004.12517991183,4481.74871255777,144.638259555845
639,16,-1662.57377594767,4708.39137620433,-98.4075168707405
639,17,-2037.86340513341,4483.06068572388,-92.3099708691524
639,19,-2052.52209973042,4481.14960876488,-163.422058807654
639,20,-1669.88844238928,4695.54243407087,-172.971467347432
639,21,-2034.68785952002,4482.77470135832,-166.293893603114
639,22,-1677.13638894142,4686.98810229939,-148.231972372833
639,23,-2022.05235658399,4485.64070606128,-141.423986648482
639,24,-1772.10892026463,4642.00767647442,-78.2882321821348
639,25,-1925.37374266403,4551.98817293111,-73.6021088852777
639,33,-1868.45857733916,4523.68121025265,-910.776195429158
640,1,-1785.74214563929,4502.5785157871,504.815362592389
640,2,-1772.8808220865,4514.83469510236,541.532003980448
640,3,-1764.18194526786,4521.92155629496,542.457565844564
640,4,-1756.45279238604,4530.89765565989,543.271659595789
640,5,-1795.34402231602,4494.79112288881,541.067486550926
640,6,-1803.61856896775,4490.34809333301,542.121017292199
640,7,-1813.65372136692,4488.31196157796,543.65244783601
640,8,-1762.772265466,4574.35792612801,542.559003298
640,9,-1854.03967740974,4524.99911831905,544.064439190252
640,10,-1777.82847711723,4520.98942714536,480.87767125368
640,11,-1807.55127411352,4511.48672058097,478.91440053675
640,13,-1958.71790148358,4499.76889339361,387.141203979899
640,15,-2006.79644599555,4491.54529233738,145.968563896876
640,16,-1662.04501710018,4708.68266392475,-99.2246988611491
640,17,-2030.57621478379,4479.54408689594,-92.1706953910995
640,19,-2044.69736482838,4477.5228078969,-163.209659015139
640,20,-1669.1122022058,4695.64471921262,-173.179946661664
640,21,-2025.23711325492,4476.83137830836,-165.984948378432
640,22,-1676.4142925861,4687.0611085068,-148.365952341499
640,23,-2012.39273379185,4479.17158432148,-141.119005938312
640,24,-1772.08451818051,4643.02915183952,-78.7524541904082
640,25,-1925.64610782247,4554.00223021863,-73.3869843174201
640,33,-1869.39700039105,4527.30501127313,-911.54616356756
641,1,-1786.58489824695,4506.78630825282,507.58948975097
641,2,-1773.31471847164,4518.11513168077,543.72813736403
641,3,-1764.54178502504,4525.23809459159,544.564684989241
641,4,-1757.08337131712,4534.80877048208,545.463579173495
641,5,-1794.93719893767,4495.14790669035,543.284596789959
641,6,-1802.90566048054,4490.18721276228,544.226289511919
641,7,-1813.24086257938,4488.56588684759,545.798732935915
641,8,-1763.85744747065,4578.72212145064,544.140480302083
641,9,-1852.99094209621,4524.33471127103,545.463435488531
641,10,-1779.02403276149,4524.55332198259,482.425408028786
641,11,-1806.99063353783,4511.37917537314,479.632787113448
641,13,-1962.43523638453,4503.78961552247,385.165543974665
641,15,-2015.95219604613,4504.28349233125,145.948733338031
641,16,-1662.22277758174,4709.56368593841,-99.0366621154407
641,17,-2032.83776583586,4483.63826640352,-92.113774294552
641,18,-1655.52743364217,4707.22032769264,-173.462463200797
641,19,-2042.84538887366,4478.1803566005,-163.06256462695
641,20,-1666.20299666077,4693.39276278279,-173.05688725276
641,21,-2021.92176584772,4475.60598380363,-165.508944587335
641,22,-1675.15141844097,4686.50252886518,-148.324583607093
641,23,-2011.61299236381,4480.01098762871,-140.676627940109
641,24,-1771.72553536975,4642.91281370345,-79.1480935172981
641,25,-1926.04337845403,4555.32654259767,-73.582840165548
642,1,-1787.00719987244,4509.35075589832,511.372248802039
642,2,-1773.80880024018,4520.57322863878,545.777529750141
642,3,-1765.01958138335,4527.59389647102,546.20185372715
642,4,-1757.55775210797,4537.18047224262,546.789933695671
642,5,-1794.63940352924,4495.73063873773,545.643716942234
642,6,-1802.53065301887,4490.02635199839,546.408222985758
642,7,-1813.20556219264,4488.92119531981,547.995572455062
642,8,-1765.59133440477,4582.34240861225,544.931792375027
642,9,-1852.56027528541,4524.11981103031,546.512547653469
642,10,-1779.25291252098,4525.98573062512,483.771735015325
642,11,-1807.60800490623,4512.42498237969,480.973798655613
642,13,-1963.64761225875,4505.38905931322,382.570744516347
642,15,-2018.52095086924,4508.34903928786,145.176678986534
642,16,-1661.51861614989,4708.8346469669,-98.8038870378718
642,17,-2034.10385883221,4485.83276059323,-91.9171406407183
642,18,-1653.23152284883,4704.80667827898,-173.11659205389
642,19,-2042.51495313842,4478.85749569227,-162.883960337435
642,20,-1664.95209162954,4691.44520901844,-172.76782017819
642,21,-2021.30028624096,4475.79656997685,-165.175185174422
642,22,-1674.6532753674,4685.42390742518,-147.969132245279
642,23,-2011.53669861704,4480.73097639336,-140.265862726059
642,24,-1771.53151884456,4642.94414789966,-79.1560161440967
642,25,-1925.92548785112,4555.83157607317,-73.6362881003986
643,1,-1786.09216023099,4508.21577874883,518.257694284713
643,2,-1773.60677484033,4520.54979936966,548.394201788015
643,3,-1764.70708586718,4527.44199345245,548.332556201995
643,4,-1757.09063650592,4536.79366081312,548.526114485583
643,5,-1794.41068927249,4496.00571359797,549.04962971295
643,6,-1802.04233854337,4489.64252143565,549.519172226406
643,7,-1812.47903180317,4487.75617186645,550.731044589038
643,8,-1767.09486389412,4583.66944482783,545.649420332378
643,9,-1852.02144649318,4523.35103606062,547.256404271676
643,10,-1779.11279071538,4526.37661845874,487.165465616629
643,11,-1807.11806611187,4511.44272115231,485.47433897733
643,13,-1966.4203614405,4510.35296508553,379.704709252673
643,14,-1684.70127231457,4704.14132108705,123.117119807445
643,15,-2019.35560354889,4508.88028886669,141.817844038444
643,16,-1660.21404532054,4704.98281816662,-98.8367629764828
643,17,-2034.82955100379,4486.99564647496,-91.6383230951851
643,18,-1650.59435729809,4698.11309269586,-172.611681215545
643,19,-2042.48302210887,4478.59470595602,-162.427281601992
643,20,-1663.80535454544,4688.60414137115,-172.666171216373
643,21,-2021.64146129666,4476.24698671524,-164.681377413828
643,22,-1673.59782969114,4683.27343068817,-147.854006089651
643,23,-2012.24557515703,4482.27852751115,-139.851492870458
643,24,-1771.28560898335,4642.8944588861,-78.6193199987685
643,25,-1924.65678847898,4553.76185504642,-73.3112637287391
644,1,-1786.59434243167,4507.93374387732,521.828938846502
644,2,-1774.58859908888,4521.28900257151,550.81720903531
644,3,-1765.88604023585,4528.27280361662,550.565009922999
644,4,-1758.22787091944,4537.41640867491,550.474492767227
644,5,-1795.42871624555,4497.1953017764,551.535932898866
644,6,-1803.09586586393,4490.72393826627,551.852716800247
644,7,-1813.25038779243,4488.30963065112,552.880409866641
644,8,-1768.29900762997,4584.07264836841,546.881445317605
644,9,-1852.08277908477,4523.38087240073,548.477568497934
644,10,-1781.69458118984,4529.07749403933,489.716682147045
644,11,-1808.47739127949,4511.91939932383,488.020271789373
644,13,-1968.20655344545,4512.77498433405,379.076406173193
644,14,-1682.20046800194,4698.18720477743,122.149075767042
644,15,-2021.74892450247,4511.15887872991,139.554019687426
644,16,-1658.01627899669,4698.52950742103,-98.6850310701538
644,17,-2035.90243129918,4488.20989160752,-91.7282181602718
644,18,-1648.63747283436,4691.66982962544,-172.209190376427
644,19,-2042.78846188818,4478.52629606325,-162.168221744201
644,20,-1660.38691947452,4679.88977626905,-172.305617331129
644,21,-2022.47809756537,4476.78767349915,-164.512749252564
644,22,-1670.21320421005,4674.85735329534,-147.469891090857
644,23,-2014.00734892485,4484.0877229141,-139.800032375263
644,24,-1770.83689973446,4642.33104045977,-78.0745480170059
644,25,-1923.34422686401,4551.47310573533,-72.843402819057
645,1,-1790.29456556683,4511.62602188312,524.838548283329
645,2,-1779.6795694938,4526.32424677004,553.302403107462
645,3,-1770.99112660829,4533.27950771681,552.871964104162
645,4,-1763.2599719195,4542.21824117053,552.637856997563
645,5,-1800.63904533448,4502.52476489715,554.23847486642
645,6,-1807.95864591439,4495.6609950373,554.252369350644
645,7,-1817.59059746942,4492.4455979475,554.931097436889
645,8,-1770.4289779698,4584.89533304685,547.844932961915
645,9,-1854.56466360773,4524.61971922654,549.307008356348
645,10,-1784.02307588476,4531.51880119814,492.056447014077
645,11,-1809.15964699951,4511.82667611131,490.352136184672
645,13,-1975.22405707044,4519.43909339459,379.011346562827
645,14,-1686.04667533856,4697.67471568067,122.141035716364
645,15,-2029.5128792294,4516.25155885892,135.444736626509
645,16,-1656.34240948494,4692.42759918561,-98.2906539567247
645,17,-2038.82093240494,4490.66275809718,-92.1023269582803
645,18,-1649.11839048558,4688.0644199519,-171.350469744522
645,19,-2048.29094638791,4483.05257197647,-162.493432391059
645,20,-1658.36164180979,4673.70723876259,-171.803869654626
645,21,-2026.19017889644,4479.93441378359,-164.567710778327
645,22,-1667.84876766324,4668.77013346015,-147.056344089669
645,23,-2016.20082639672,4485.93455277129,-139.672789180212
645,24,-1778.58247170777,4649.53669958885,-78.9776502552673
645,25,-1926.7990341613,4553.47744860988,-73.6522727179308
646,1,-1784.40862176833,4492.75703532162,526.257095226315
646,2,-1777.58351154297,4517.15792449644,556.475660759626
646,3,-1769.38232370459,4524.91633595277,556.139694610367
646,4,-1761.635378498,4533.28816494718,555.725245324648
646,5,-1799.62984652331,4497.81969687449,557.618988713847
646,6,-1807.85571023161,4493.50422365575,557.987388042412
646,7,-1818.10870451432,4492.00400767762,558.975904305332
646,8,-1769.51609681767,4579.1885783264,549.631099566375
646,9,-1856.75833526072,4526.7324141902,553.381709295943
646,10,-1779.178138862,4514.81416769087,494.102612686546
646,11,-1805.01419616895,4499.21177747434,493.842278667001
646,13,-1980.59644709697,4524.71067405959,379.340569852298
646,14,-1684.91980538094,4685.93229197191,120.990300356466
646,15,-2032.30141582086,4518.7119947476,133.81006597023
646,16,-1657.18165075439,4691.22626103011,-98.8526578264288
646,17,-2048.65506081959,4499.2456192883,-92.4049616697817
646,18,-1650.71298241739,4687.12202163332,-171.585971392519
646,19,-2057.99603836971,4491.42654685449,-162.927832619448
646,20,-1658.55664121403,4670.25780777977,-172.254480371617
646,21,-2036.04506150017,4488.15621007291,-165.009548048803
646,22,-1667.82147388703,4665.49875703438,-147.236056145212
646,23,-2024.38571070122,4492.82459249868,-139.959493707962
646,24,-1779.97149019516,4646.30333247822,-79.1724066951168
646,25,-1925.84698500642,4549.0295509322,-73.7498505973657
647,1,-1788.61430876826,4502.0175004846,524.878276884918
647,2,-1779.11533750713,4519.54101887238,555.979819852323
647,3,-1770.95109152001,4527.07327120689,555.600470680206
647,4,-1763.40209727873,4535.54585454537,555.243378620271
647,5,-1800.05841388682,4498.53439551102,557.310746358523
647,6,-1808.27589451084,4494.13002498741,557.726452071395
647,7,-1818.37025621295,4492.18959665255,558.55307353468
647,8,-1772.00041283858,4580.6614094568,549.210022111568
647,9,-1856.48969388979,4524.01730672186,552.261190084617
647,10,-1782.88662417329,4520.79251049652,493.151064678767
647,11,-1806.33812907753,4501.11945774583,491.29078341831
647,13,-1977.86642138242,4511.94427380676,377.540912806258
647,15,-2032.31168810003,4513.60224213652,130.720061930755
647,16,-1658.47296410223,4691.37980846947,-98.8943091985878
647,17,-2054.34884721063,4502.21213921679,-93.5457152488644
647,18,-1653.04054876336,4688.23305441408,-171.765567756517
647,19,-2064.30106542298,4496.27478470998,-164.365481430164
647,20,-1658.48242340182,4664.89981877523,-172.16373999676
647,21,-2042.84475307408,4494.15636621203,-165.924602172167
647,22,-1666.74035784887,4658.05214767583,-147.09623551931
647,23,-2030.69657568335,4498.52860083747,-140.473895337248
647,24,-1782.3472290052,4648.95944387108,-79.1914220405597
647,25,-1926.86040266633,4549.44275731259,-73.8114057157314
648,1,-1791.35349461545,4504.67389590638,526.346848179949
648,2,-1780.1685352745,4519.29647673229,558.379135723691
648,3,-1771.30327723809,4525.71660819569,557.955397244543
648,4,-1763.3124310982,4533.33745564809,557.592954729582
648,5,-1803.93256601388,4501.58679625442,559.881983441789
648,6,-1812.9434166973,4497.63048470105,560.435820066949
648,7,-1823.82513695223,4496.00681195057,561.43959530187
648,8,-1770.93519041855,4574.51355816182,550.376753770568
648,9,-1865.04891545371,4530.39017796215,555.616662104466
648,10,-1785.2785947628,4523.74865027339,494.140619634543
648,11,-1811.44186301516,4505.82325491193,493.079805697946
648,13,-1981.13996626144,4510.08711169757,377.579015995151
648,15,-2036.73301597323,4513.38256186412,130.329766139473
648,16,-1658.80382214151,4689.97000767622,-98.8677675869844
648,17,-2060.13623545914,4507.06174605291,-93.9830834454258
648,18,-1653.71172095504,4686.12307121207,-172.021839878178
648,19,-2069.12601665061,4499.47396974334,-164.95666494278
648,20,-1658.00515644693,4659.42058108353,-172.045620350533
648,21,-2051.72291248354,4501.95511601683,-166.609478103079
648,22,-1666.82261231181,4653.89702187293,-147.002111106857
648,23,-2039.81835284132,4506.60114336211,-140.894605810226
648,24,-1791.06922483928,4656.59981828348,-78.3243827332881
648,25,-1933.68870514289,4554.08041366974,-71.9048017122905
649,1,-1784.96450942001,4489.07179093928,523.717215214397
649,2,-1774.69357217992,4505.69800339331,557.185141456505
649,3,-1766.41753895991,4513.62058165769,556.872258069915
649,4,-1758.39522615135,4521.2479689613,556.511758382796
649,5,-1800.67763102931,4490.48758529171,559.645303060365
649,6,-1811.39736731875,4488.80169197497,560.726576208381
649,7,-1823.56646526756,4488.93194970492,562.020766155257
649,8,-1769.62553798111,4566.40499456533,550.535956387681
649,9,-1879.16233975413,4541.85453926734,557.913110680958
649,10,-1781.60730507888,4514.68824598376,493.396764750997
649,11,-1807.99235273816,4496.39786928999,491.882072804073
649,13,-1988.60945137051,4515.84381616677,377.332911477678
649,15,-2047.2585405124,4511.89194841324,128.248790581677
649,16,-1663.19536571647,4690.89797843475,-99.1965460709058
649,17,-2064.14442611418,4509.41727051655,-94.4870360570961
649,18,-1658.24685456064,4687.77516712753,-172.514851765385
649,19,-2075.09043553897,4502.44750345124,-165.229142895172
649,20,-1665.12243491208,4662.32843368004,-172.387477657989
649,21,-2055.60979329642,4505.05183067806,-166.981994095521
649,22,-1675.27622746332,4658.03474740077,-147.492805537193
649,23,-2042.38317079671,4508.74755916965,-141.211559936804
649,24,-1787.10944601816,4647.65847307872,-79.168505051243
649,25,-1930.75602437989,4545.55713723822,-73.6742573593319
649,27,-1928.48924450268,4583.09309280941,-456.254051330418
650,1,-1782.45752095953,4480.11867506784,525.834966802767
650,2,-1775.89050489285,4501.57556393893,559.792934438547
650,3,-1767.14242313419,4510.24280461184,559.337661171606
650,4,-1758.23626693512,4517.76660225657,558.766005630699
650,5,-1805.59062448672,4488.7082811378,562.595555976818
650,6,-1816.45159838672,4487.36677110098,563.477342353192
650,7,-1830.53228305168,4489.59095017202,564.850293093646
650,8,-1771.34085349943,4565.93457080771,552.32608359335
650,9,-1891.01001447281,4550.37451788889,560.101575810679
650,10,-1779.17579100415,4507.95424397142,494.746396697483
650,11,-1808.53463813929,4491.5081293406,493.361336849388
650,13,-1989.11026439028,4514.89254179019,375.215709367805
650,15,-2041.37211170656,4496.63837683616,124.841567397724
650,16,-1663.73750057422,4685.62458388565,-99.2725666078918
650,17,-2061.73030873341,4499.31904091103,-95.5856804475728
650,18,-1659.47688728209,4682.51456475875,-172.623666991291
650,19,-2076.79211260337,4497.16017837382,-165.649278732289
650,20,-1666.54931908661,4656.48807551024,-172.372941776025
650,21,-2058.14969527712,4502.70171098338,-167.465320624306
650,22,-1676.72137068364,4652.08999429645,-147.539963416546
650,23,-2043.33449202836,4504.53543518223,-141.511740247438
650,24,-1783.53902974673,4639.6473563862,-80.3278581132631
650,25,-1928.26157220762,4539.53106115469,-75.5634054357423
650,27,-1926.1719907813,4578.44258521713,-455.849941376532
650,33,-1876.14065280371,4540.40228065339,-913.098596754564
651,1,-1780.87586349945,4466.10695314027,536.431921846888
651,2,-1773.41146946659,4485.49971836112,565.886564292882
651,3,-1762.72101656968,4490.88193278431,564.812757411493
651,4,-1752.89931495214,4496.65040896216,563.810474659046
651,5,-1803.83458100883,4473.56815564647,567.217046708993
651,6,-1813.46678890744,4470.1166846072,566.865688098867
651,7,-1826.78980804,4469.78144859428,567.231598075737
651,8,-1763.58824357647,4538.08657040108,553.035016472802
651,9,-1883.29883691847,4520.08672427367,558.390566118341
651,10,-1778.09285121569,4494.76173896017,502.82296796765
651,11,-1808.38482030632,4476.41453453637,499.598758992482
651,12,-1729.12798947408,4659.34225132374,371.831819408557
651,13,-1985.30442689731,4502.53870249021,372.355318819769
651,14,-1692.18684063905,4689.4743384325,123.410200431494
651,15,-2044.9015314469,4498.03231864922,122.595855805986
651,16,-1665.83694243112,4683.56436509826,-99.2822846853288
651,17,-2064.26286194892,4493.53671106045,-97.9116086055167
651,18,-1662.36700012379,4682.12220956746,-172.854588746274
651,19,-2077.25608899023,4490.83735090365,-166.551626954481
651,20,-1667.76512660842,4651.85385335863,-172.339508523778
651,21,-2057.80382397577,4494.46894115863,-168.369067837412
651,22,-1677.88703318766,4646.62829717624,-147.586958375665
651,23,-2044.51564624145,4497.94070009672,-142.58854116434
651,24,-1776.78818325065,4614.7196630108,-82.1093420737199
651,25,-1926.39292729755,4528.5894925047,-76.835087232077
651,26,-1799.56251840918,4612.72406957793,-453.424232654412
651,27,-1920.07119209507,4559.97446542123,-452.402815805605
651,33,-1871.29127529329,4530.76998572201,-908.798076743801
652,1,-1784.16639612211,4467.16268023233,543.79133120093
652,2,-1775.81348794773,4484.17107824424,569.902908455231
652,3,-1764.44026384877,4488.1946715494,568.437857256279
652,4,-1754.60341189523,4493.47844091298,567.304795664798
652,5,-1806.63286469933,4473.59564415409,571.516622178006
652,6,-1815.5746723077,4469.01941123717,570.718045430895
652,7,-1828.76789299725,4468.20181111553,570.748196153939
652,8,-1764.69870341778,4531.92372230166,554.670311864123
652,9,-1883.45516422321,4514.12113388226,559.298770326328
652,10,-1779.71418564422,4490.65941543908,508.139178084354
652,11,-1812.20686631539,4476.74790370587,506.237772856657
652,12,-1728.85930970346,4648.34639906664,370.012096099642
652,13,-1985.96697099929,4499.92275970086,370.726355120772
652,14,-1689.69220359823,4676.78609726025,123.423087073535
652,15,-2049.12619705251,4498.77728353459,121.592239144179
652,16,-1669.83977220517,4683.19053292798,-99.0699278285105
652,17,-2062.29968558172,4481.26472222942,-100.374241234748
652,18,-1666.55579406356,4682.53808688628,-172.922161314754
652,19,-2076.77667716695,4483.76706259439,-169.065256255155
652,20,-1671.27231995984,4650.61215334176,-172.030666635484
652,21,-2054.48863056275,4483.44298405946,-170.666630900679
652,22,-1681.24497234254,4645.26945765613,-147.460483736049
652,23,-2041.80972361546,4487.31715423728,-144.680267510854
652,24,-1770.48045813143,4596.46367751985,-83.0105329642641
652,25,-1924.7106882712,4518.32114703943,-77.1224768560617
652,26,-1787.05911395146,4580.81026601225,-449.555205586931
652,27,-1916.3577920285,4548.36136243313,-448.581608220626
652,32,-1770.16607535072,4563.69191755134,-909.353182225127
652,33,-1863.81059900394,4515.18709088201,-903.886281938742
653,1,-1783.98460940847,4460.90731105887,547.235388644105
653,2,-1777.14569923056,4479.86628754107,574.662512646818
653,3,-1765.99388045222,4484.20602502757,573.228854349692
653,4,-1756.85172194655,4490.1973682032,571.931137848121
653,5,-1807.46328525094,4468.42414158682,575.913295510994
653,6,-1816.60425016477,4463.64649265728,575.108744748878
653,7,-1830.03892871185,4462.66735749703,575.116001686934
653,8,-1768.05530936588,4529.39409343797,558.17556250359
653,9,-1883.49517594457,4505.96077893662,562.079668162919
653,10,-1781.3722825845,4486.76817246254,512.454258175478
653,11,-1813.36372820846,4470.88236568353,510.481711919603
653,12,-1732.28496572879,4645.77064113637,370.3471145689
653,13,-1987.40489800959,4497.34967758979,369.814511767852
653,14,-1696.75124818705,4679.20499216055,123.642226900848
653,15,-2051.74175505969,4500.7343004267,121.694001737873
653,16,-1674.18494667567,4682.11139447546,-98.8571496153835
653,17,-2065.32995193011,4481.01324283917,-103.959845936593
653,18,-1670.49711270812,4680.83059892856,-172.288025729311
653,19,-2082.50314309564,4484.93971740566,-171.550593483325
653,20,-1676.1705845058,4651.85260979292,-171.302078060101
653,21,-2058.05146339368,4481.63221620821,-174.536910319443
653,22,-1685.33624127988,4646.63171052279,-147.173755426487
653,23,-2046.1585963626,4486.708696426,-148.926388930985
653,24,-1776.63359401646,4599.54337548551,-83.8689192419632
653,25,-1933.66972006392,4520.99318401991,-75.8118426576099
653,26,-1778.68468178114,4568.35003138596,-445.370838111244
653,27,-1913.68404610948,4542.47998346403,-447.68327771235
653,32,-1769.39236713306,4562.0239141768,-905.146246361193
653,33,-1865.67047730041,4515.48155483129,-903.259670985522
654,1,-1789.21770511596,4464.85113318463,558.746989351525
654,2,-1779.35328785702,4480.06450594942,583.291202647694
654,3,-1767.17140164627,4483.10645819598,581.793485433295
654,4,-1756.6182271104,4487.30924758732,580.336133787549
654,5,-1810.79692381207,4469.25426786792,584.335312817754
654,6,-1819.92048420605,4463.58172447391,583.307042842145
654,7,-1832.79041275582,4461.27560200688,582.97925166671
654,8,-1766.9655924318,4525.28664397155,564.018317650932
654,9,-1884.73023573312,4501.23677696788,567.391258797728
654,10,-1783.4766700476,4485.78127182667,523.542992906746
654,11,-1818.65701392759,4473.2478637431,522.349106627858
654,12,-1733.9918529223,4647.1193612715,371.464557137278
654,13,-1988.69724184372,4492.84104888879,369.604666753929
654,14,-1698.48289311238,4672.94824547117,123.599615943065
654,15,-2051.91762817641,4494.66209536626,121.732637561164
654,16,-1675.77857852122,4679.9871907708,-98.6082312865623
654,17,-2061.62779980335,4473.17253178103,-105.247131875903
654,18,-1672.57144024874,4678.42397610049,-171.634728400162
654,19,-2077.76144949152,4476.44569432858,-173.109242003114
654,20,-1675.76415734486,4648.59944363845,-170.571691132189
654,21,-2054.82547630016,4474.47887234952,-176.461886673788
654,22,-1685.04089361558,4644.13468336562,-146.773899806065
654,23,-2043.83437539325,4480.83109589519,-150.613052559242
654,24,-1774.82932337832,4594.21116308126,-83.6070153465717
654,25,-1933.51892268488,4514.89316538776,-74.8493584898426
654,26,-1771.29654723879,4555.15652431828,-441.276068069523
654,27,-1909.33931967565,4532.78342814602,-445.260939785854
654,32,-1764.62785433349,4545.78166747973,-899.935324492881
654,33,-1863.37903514183,4513.11761787921,-902.432182981213
655,1,-1786.69381608072,4454.24744857928,556.156861736869
655,2,-1776.09122419781,4471.30923399129,583.299893219008
655,3,-1765.66571323118,4477.84959193811,582.249112083515
655,4,-1755.39060758321,4483.69106424992,581.0094939126
655,5,-1805.59013322467,4452.67446808451,584.170840003549
655,6,-1814.73932929488,4445.81140370497,583.444908203946
655,7,-1827.85817559745,4444.81194617035,583.350845475074
655,8,-1766.70213895249,4524.05316197167,566.887756938309
655,9,-1878.20872327906,4481.46212670241,568.409330702335
655,10,-1784.65491735914,4486.74899183898,522.916102215413
655,11,-1817.19136813845,4462.68419758248,522.269639043561
655,12,-1732.03002842744,4642.53166492101,380.058950377575
655,13,-1992.15056469569,4491.75905642091,370.835421481558
655,14,-1698.72223812063,4673.89205637349,124.508997084417
655,15,-2052.04805386308,4491.99765665343,121.96163069874
655,16,-1676.62766786018,4679.92356095745,-98.1453326582744
655,17,-2054.60539077366,4459.12284470978,-104.971588367956
655,18,-1675.94075126121,4683.02022156517,-170.808370787921
655,19,-2070.66608389345,4461.43097332282,-173.409686135407
655,20,-1679.93927041191,4654.02262392655,-169.905151019525
655,21,-2046.11756538619,4456.32584612956,-176.232901151123
655,22,-1689.32694970836,4649.97608178961,-146.217883080862
655,23,-2034.41421094095,4461.23430646989,-150.06631620002
655,24,-1775.79423019486,4596.57594455501,-80.0728493630534
655,25,-1934.89366639497,4513.9738631932,-72.6843334915036
655,26,-1767.93621713977,4548.62966337921,-435.063348259421
655,27,-1910.49092195704,4535.81163640142,-444.791673096234
655,32,-1759.98846619164,4532.75643776733,-897.319231280906
655,33,-1858.05306013128,4508.32211267533,-901.411140306609
656,1,-1784.91198354131,4451.23280371388,555.479092211754
